"Ukazatel","Čtvrtletí","Šetření","ČR, regiony, kraje-Stát","ČR, regiony, kraje-Region","ČR, regiony, kraje-Kraj","Hodnota","MJ_TEXT","MJ_SYMBOL"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Praha","Hlavní město Praha","102.1","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Praha","Hlavní město Praha","34399.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Praha","Hlavní město Praha","103.2","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Praha","Hlavní město Praha","795.8","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Praha","Hlavní město Praha","102.3","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Praha","Hlavní město Praha","32794.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Praha","Hlavní město Praha","103.0","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","385.1","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","103.1","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","27091.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","103.4","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","397.0","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","102.9","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","26282.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","103.6","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","218.5","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","101.4","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","23529.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","103.4","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","225.6","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","101.5","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","22788.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","103.4","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","208.4","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","102.1","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","25306.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","103.7","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","214.9","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","102.0","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","24549.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","103.8","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","90.1","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","100.1","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","22294.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","103.6","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","92.9","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","100.1","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","21620.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","103.6","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","239.5","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","101.6","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","23757.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","103.1","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","245.9","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","101.4","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","23142.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","103.3","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","140.5","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","101.5","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","24367.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","103.6","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","144.9","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","101.6","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","23620.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Liberecký kraj","103.5","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","186.9","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","101.7","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","24113.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","103.5","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","193.6","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","101.6","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","23279.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Královéhradecký kraj","103.5","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","176.6","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","102.4","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","23406.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","104.3","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","182.2","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","102.4","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","22686.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Severovýchod","Pardubický kraj","104.3","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","169.2","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","101.8","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","23862.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","103.4","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","173.8","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","101.8","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","23237.0","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","2. čtvrtletí 2015","Pracovištní metoda","Česko","Jihovýchod","Kraj Vysočina","103.4","procento","%"
